date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-02-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-10,California,State,Alpha,21.0,3.84,16.85714285714,3.946488294314
2021-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Other,119.0,23.61,105.14285714285,24.500665778961
2021-02-11,California,State,Total,504.0,100.0,429.14285714285,100.0
2021-02-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-11,California,State,Epsilon,356.0,70.63,305.14285714285,71.105193075899
2021-02-11,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-11,California,State,Alpha,29.0,5.75,18.85714285714,4.39414114514
2021-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-12,California,State,Alpha,25.0,6.22,19.14285714285,4.2364843503
2021-02-12,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-12,California,State,Epsilon,290.0,72.14,324.0,71.704078406576
2021-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Other,86.0,21.39,108.57142857142,24.027821688271
2021-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-12,California,State,Beta,1.0,0.25,0.14285714285,0.031615554853
2021-02-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-12,California,State,Total,402.0,100.0,451.85714285714,100.0
2021-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-13,California,State,Alpha,28.0,9.49,21.0,4.755742478162
2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.032351989647
2021-02-13,California,State,Total,295.0,100.0,441.57142857142,100.0
2021-02-13,California,State,Other,66.0,22.37,104.57142857142,23.68165642187
2021-02-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-13,California,State,Epsilon,201.0,68.14,315.85714285714,71.53024911032
2021-02-13,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Other,27.0,21.95,102.0,23.823823823824
2021-02-14,California,State,Epsilon,88.0,71.54,304.42857142857,71.104437771104
2021-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-14,California,State,Total,123.0,100.0,428.14285714285,100.0
2021-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.033366700033
2021-02-14,California,State,Alpha,8.0,6.5,21.57142857142,5.038371705038
2021-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Total,237.0,100.0,392.42857142857,100.0
2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.036403349108
2021-02-15,California,State,Other,55.0,23.21,94.42857142857,24.062613760466
2021-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Alpha,14.0,5.91,21.0,5.351292318893
2021-02-15,California,State,Delta,1.0,0.42,0.14285714285,0.036403349108
2021-02-15,California,State,Epsilon,167.0,70.46,276.71428571428,70.513287222424
2021-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Alpha,39.0,7.44,23.42857142857,6.231003039514
2021-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Total,524.0,100.0,376.0,100.0
2021-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-16,California,State,Beta,1.0,0.19,0.28571428571,0.075987841945
2021-02-16,California,State,Delta,0.0,0.0,0.14285714285,0.037993920973
2021-02-16,California,State,Other,122.0,23.28,90.71428571428,24.126139817629
2021-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Epsilon,362.0,69.08,261.42857142857,69.528875379939
2021-02-17,California,State,Alpha,34.0,7.47,25.28571428571,6.968503937008
2021-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-17,California,State,Other,104.0,22.86,82.71428571428,22.795275590551
2021-02-17,California,State,Epsilon,317.0,69.67,254.42857142857,70.11811023622
2021-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-17,California,State,Total,455.0,100.0,362.85714285714,100.0
2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.07874015748
2021-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-17,California,State,Delta,0.0,0.0,0.14285714285,0.03937007874
2021-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-18,California,State,Other,88.0,23.53,78.28571428571,22.738589211618
2021-02-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Delta,1.0,0.27,0.28571428571,0.082987551867
2021-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Alpha,31.0,8.29,25.57142857142,7.427385892116
2021-02-18,California,State,Total,374.0,100.0,344.28571428571,100.0
2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.082987551867
2021-02-18,California,State,Epsilon,254.0,67.91,239.85714285714,69.668049792531
2021-02-19,California,State,Delta,0.0,0.0,0.28571428571,0.085397096499
2021-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-19,California,State,Alpha,19.0,5.69,24.71428571428,7.386848847139
2021-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-19,California,State,Other,82.0,24.55,77.71428571428,23.228010247652
2021-02-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Epsilon,233.0,69.76,231.71428571428,69.257045260461
2021-02-19,California,State,Total,334.0,100.0,334.57142857142,100.0
2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.042698548249
2021-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-20,California,State,Total,215.0,100.0,323.14285714285,100.0
2021-02-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044208664898
2021-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-20,California,State,Alpha,25.0,11.63,24.28571428571,7.515473032714
2021-02-20,California,State,Other,48.0,22.33,75.14285714285,23.253757736516
2021-02-20,California,State,Epsilon,142.0,66.05,223.28571428571,69.098143236074
2021-02-20,California,State,Delta,0.0,0.0,0.28571428571,0.088417329797
2021-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Alpha,5.0,5.88,23.85714285714,7.508992805755
2021-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.089928057554
2021-02-21,California,State,Total,85.0,100.0,317.71428571428,100.0
2021-02-21,California,State,Other,19.0,22.35,74.0,23.291366906475
2021-02-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.044964028777
2021-02-21,California,State,Epsilon,61.0,71.76,219.42857142857,69.064748201439
2021-02-22,California,State,Total,299.0,100.0,326.57142857142,100.0
2021-02-22,California,State,Delta,1.0,0.33,0.28571428571,0.087489063867
2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.087489063867
2021-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-22,California,State,Other,65.0,21.74,75.42857142857,23.097112860892
2021-02-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-22,California,State,Alpha,17.0,5.69,24.28571428571,7.436570428696
2021-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Epsilon,215.0,71.91,226.28571428571,69.291338582677
2021-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.097228974234
2021-02-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Other,53.0,17.97,65.57142857142,22.314049586777
2021-02-23,California,State,Epsilon,220.0,74.58,206.0,70.102090422946
2021-02-23,California,State,Total,295.0,100.0,293.85714285714,100.0
2021-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Beta,0.0,0.0,0.14285714285,0.048614487117
2021-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-23,California,State,Alpha,22.0,7.46,21.85714285714,7.438016528926
2021-02-24,California,State,Other,58.0,20.71,59.0,21.944739638682
2021-02-24,California,State,Delta,0.0,0.0,0.28571428571,0.106269925611
2021-02-24,California,State,Epsilon,190.0,67.86,187.85714285714,69.872476089267
2021-02-24,California,State,Alpha,32.0,11.43,21.57142857142,8.023379383634
2021-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-24,California,State,Beta,0.0,0.0,0.14285714285,0.053134962806
2021-02-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-24,California,State,Total,280.0,100.0,268.85714285714,100.0
2021-02-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-25,California,State,Alpha,24.0,8.76,20.57142857142,8.080808080808
2021-02-25,California,State,Epsilon,185.0,67.52,178.0,69.921436588103
2021-02-25,California,State,Beta,0.0,0.0,0.14285714285,0.056116722783
2021-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-25,California,State,Other,65.0,23.72,55.71428571428,21.885521885522
2021-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Total,274.0,100.0,254.57142857142,100.0
2021-02-25,California,State,Delta,0.0,0.0,0.14285714285,0.056116722783
2021-02-26,California,State,Delta,0.0,0.0,0.14285714285,0.059630292188
2021-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-26,California,State,Beta,0.0,0.0,0.14285714285,0.059630292188
2021-02-26,California,State,Epsilon,154.0,67.25,166.71428571428,69.5885509839
2021-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-26,California,State,Other,47.0,20.52,50.71428571428,21.168753726893
2021-02-26,California,State,Total,229.0,100.0,239.57142857142,100.0
2021-02-26,California,State,Alpha,28.0,12.23,21.85714285714,9.12343470483
2021-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Total,180.0,100.0,234.57142857142,100.0
2021-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Delta,0.0,0.0,0.14285714285,0.060901339829
2021-02-27,California,State,Other,36.0,20.0,49.0,20.88915956151
2021-02-27,California,State,Epsilon,132.0,73.33,165.28571428571,70.462850182704
2021-02-27,California,State,Alpha,12.0,6.67,20.0,8.526187576127
2021-02-27,California,State,Beta,0.0,0.0,0.14285714285,0.060901339829
2021-02-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-28,California,State,Total,124.0,100.0,240.14285714285,100.0
2021-02-28,California,State,Epsilon,85.0,68.55,168.71428571428,70.255800118977
2021-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Alpha,18.0,14.52,21.85714285714,9.101725163593
2021-02-28,California,State,Beta,0.0,0.0,0.14285714285,0.059488399762
2021-02-28,California,State,Omicron,1.0,0.81,0.14285714285,0.059488399762
2021-02-28,California,State,Delta,0.0,0.0,0.14285714285,0.059488399762
2021-02-28,California,State,Other,19.0,15.32,49.0,20.404521118382
2021-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-28,California,State,Gamma,1.0,0.81,0.14285714285,0.059488399762
2021-03-01,California,State,Gamma,1.0,0.36,0.28571428571,0.120336943442
2021-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Epsilon,193.0,68.93,165.57142857142,69.735258724428
2021-03-01,California,State,Alpha,31.0,11.07,23.85714285714,10.048134777377
2021-03-01,California,State,Total,280.0,100.0,237.42857142857,100.0
2021-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-01,California,State,Omicron,0.0,0.0,0.14285714285,0.060168471721
2021-03-01,California,State,Other,55.0,19.64,47.57142857142,20.036101083032
2021-03-02,California,State,Total,540.0,100.0,272.42857142857,100.0
2021-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Alpha,65.0,12.04,30.0,11.012060828526
2021-03-02,California,State,Gamma,4.0,0.74,0.85714285714,0.314630309386
2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Epsilon,301.0,55.74,177.14285714285,65.023597273204
2021-03-02,California,State,Other,170.0,31.48,64.28571428571,23.597273203985
2021-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-02,California,State,Omicron,0.0,0.0,0.14285714285,0.052438384898
2021-03-03,California,State,Omicron,0.0,0.0,0.14285714285,0.047169811321
2021-03-03,California,State,Delta,1.0,0.2,0.14285714285,0.047169811321
2021-03-03,California,State,Alpha,52.0,10.55,32.85714285714,10.849056603774
2021-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-03,California,State,Epsilon,304.0,61.66,193.42857142857,63.867924528302
2021-03-03,California,State,Other,135.0,27.38,75.28571428571,24.858490566038
2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-03,California,State,Total,493.0,100.0,302.85714285714,100.0
2021-03-03,California,State,Gamma,1.0,0.2,1.0,0.330188679245
2021-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-04,California,State,Total,446.0,100.0,327.42857142857,100.0
2021-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Alpha,54.0,12.11,37.14285714285,11.343804537522
2021-03-04,California,State,Omicron,0.0,0.0,0.14285714285,0.043630017452
2021-03-04,California,State,Delta,0.0,0.0,0.14285714285,0.043630017452
2021-03-04,California,State,Gamma,1.0,0.22,1.14285714285,0.349040139616
2021-03-04,California,State,Beta,1.0,0.22,0.14285714285,0.043630017452
2021-03-04,California,State,Other,125.0,28.03,83.85714285714,25.610820244328
2021-03-04,California,State,Epsilon,265.0,59.42,204.85714285714,62.565445026178
2021-03-05,California,State,Beta,0.0,0.0,0.14285714285,0.039261876718
2021-03-05,California,State,Omicron,0.0,0.0,0.14285714285,0.039261876718
2021-03-05,California,State,Epsilon,273.0,56.4,221.85714285714,60.973694542599
2021-03-05,California,State,Gamma,2.0,0.41,1.42857142857,0.392618767177
2021-03-05,California,State,Alpha,72.0,14.88,43.42857142857,11.935610522183
2021-03-05,California,State,Total,484.0,100.0,363.85714285714,100.0
2021-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-05,California,State,Other,136.0,28.1,96.57142857142,26.54102866117
2021-03-05,California,State,Delta,1.0,0.21,0.28571428571,0.078523753435
2021-03-06,California,State,Total,327.0,100.0,384.85714285714,100.0
2021-03-06,California,State,Delta,0.0,0.0,0.28571428571,0.07423904974
2021-03-06,California,State,Gamma,0.0,0.0,1.42857142857,0.371195248701
2021-03-06,California,State,Epsilon,199.0,60.86,231.42857142857,60.133630289532
2021-03-06,California,State,Alpha,57.0,17.43,49.85714285714,12.954714179659
2021-03-06,California,State,Other,70.0,21.41,101.42857142857,26.354862657758
2021-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Omicron,0.0,0.0,0.14285714285,0.03711952487
2021-03-06,California,State,Beta,1.0,0.31,0.28571428571,0.07423904974
2021-03-07,California,State,Delta,0.0,0.0,0.28571428571,0.070175438596
2021-03-07,California,State,Epsilon,168.0,60.0,243.28571428571,59.754385964912
2021-03-07,California,State,Beta,1.0,0.36,0.42857142857,0.105263157895
2021-03-07,California,State,Gamma,0.0,0.0,1.28571428571,0.315789473684
2021-03-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-07,California,State,Total,280.0,100.0,407.14285714285,100.0
2021-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-07,California,State,Other,73.0,26.07,109.14285714285,26.80701754386
2021-03-07,California,State,Alpha,38.0,13.57,52.71428571428,12.947368421053
2021-03-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-08,California,State,Total,550.0,100.0,445.71428571428,100.0
2021-03-08,California,State,Delta,1.0,0.18,0.42857142857,0.096153846154
2021-03-08,California,State,Other,193.0,35.09,128.85714285714,28.910256410256
2021-03-08,California,State,Epsilon,281.0,51.09,255.85714285714,57.403846153846
2021-03-08,California,State,Gamma,4.0,0.73,1.71428571428,0.384615384615
2021-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-08,California,State,Beta,1.0,0.18,0.57142857142,0.128205128205
2021-03-08,California,State,Alpha,70.0,12.73,58.28571428571,13.076923076923
2021-03-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Beta,5.0,0.82,1.28571428571,0.281866583151
2021-03-09,California,State,Other,174.0,28.38,129.42857142857,28.374569370498
2021-03-09,California,State,Total,613.0,100.0,456.14285714285,100.0
2021-03-09,California,State,Gamma,4.0,0.65,1.71428571428,0.375822110868
2021-03-09,California,State,Epsilon,338.0,55.14,261.14285714285,57.250234888819
2021-03-09,California,State,Delta,0.0,0.0,0.42857142857,0.093955527717
2021-03-09,California,State,Alpha,92.0,15.01,62.14285714285,13.623551518948
2021-03-10,California,State,Epsilon,357.0,55.01,268.71428571428,56.166019707375
2021-03-10,California,State,Other,177.0,27.27,135.42857142857,28.306957300687
2021-03-10,California,State,Gamma,7.0,1.08,2.57142857142,0.537473872798
2021-03-10,California,State,Alpha,108.0,16.64,70.14285714285,14.661092863541
2021-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Total,649.0,100.0,478.42857142857,100.0
2021-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-10,California,State,Delta,0.0,0.0,0.28571428571,0.0597193192
2021-03-10,California,State,Beta,0.0,0.0,1.28571428571,0.268736936399
2021-03-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-11,California,State,Gamma,5.0,0.93,3.14285714285,0.639349026446
2021-03-11,California,State,Epsilon,283.0,52.6,271.28571428571,55.187445510026
2021-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-11,California,State,Other,162.0,30.11,140.71428571428,28.625399593142
2021-03-11,California,State,Alpha,84.0,15.61,74.42857142857,15.140947399012
2021-03-11,California,State,Delta,0.0,0.0,0.28571428571,0.058122638768
2021-03-11,California,State,Beta,4.0,0.74,1.71428571428,0.348735832607
2021-03-11,California,State,Total,538.0,100.0,491.57142857142,100.0
2021-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-12,California,State,Other,119.0,29.17,138.28571428571,28.766716196137
